"UO";"EIXO";"ANO";"MES";"SIGLA";"FTE";"DS_FONTE_RECURSO";"CO";"DS_ACOMPANHAMENTO";"PROG";"NOME DO PROGRAMA";"PAOE";"NOME DA ACAO";"FUNCAO";"DS_FUNCAO";"SUBFUNCAO";"DS_SUBFUNCAO";"GR";"VL_ORCADO_INICIAL";"VL_PED";"VL_ORCADO_ATUAL";"VL_EMPENHADO";"VL_LIQUIDADO";"VL_PAGO";"VL_BLOQUEADO";"VL_CONTINGENCIADO";"VL_INDISPONIVEL";"SALDO"
"22101";1;2025;"valr_marco";"SEFAZ";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";51;"Fortalecimento e Modernização da Gestão Fiscal ";2372;"Reforma de Unidades do Aparelho Arrecadador";4;"Administração";129;"Administração de Receitas";3;1000000;0;0;0;0;0;0;0;0;0
"21101";4;2025;"valr_marco";"SEINF";"1720";"Transferências da União Ref. às Part. na Exploração de Petróleo e Gás Natural Destinadas ao FEP ";0;"Código Padrão";43;"Infraestrutura em Obras Públicas e Urbanismo ";3536;"Obras de Infraestrutura Urbanística";15;"Urbanismo";451;"Infraestrutura Urbana";3;0;0;0;0;0;0;0;0;0;0
"17101";6;2025;"valr_marco";"SEED";"2500";"Recursos não Vinculados de Impostos - EA";1001;"Manutenção e Desenvolvimento do Ensino - MDE";80;"Desenvolvimento da Educação Básica";2202;"Manutenção e Fortalecimento do Ensino Médio";12;"Educação";362;"Ensino Médio";3;0;0;0;0;0;0;0;0;0;0
"20601";5;2025;"valr_marco";"FUNSESAU";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";78;"Atenção Integral à Saúde";3298;"Aparelhamento de Unidades de Saúde";10;"Saúde";302;"Assistência Hospitalar e Ambulatorial";4;4974212,1;0;4974212,1;0;0;0;0;500000;500000;4474212,1
"17301";6;2025;"valr_marco";"IERR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";67;"Desenvolvimento da Educação Superior";3569;"Construção de Polos de Educação Superior ";12;"Educação";122;"Administração Geral";4;1000;0;1000;0;0;0;0;0;0;1000
"23604";3;2025;"valr_marco";"FET/RR";"1714";"Transferências Fundo a Fundo de Recursos do Fundo de Amparo ao Trabalhador - FAT";0;"Código Padrão";54;"Mais Emprego";2487;"Fortalecimento da Política do Trabalho, Emprego e Renda";11;"Trabalho";331;"Proteção e Benefícios ao Trabalhador";4;152484;0;152484;0;0;0;0;0;0;152484
"28301";1;2025;"valr_marco";"DER/RR em Extinção";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";66;"Extinção e Liquidação de Entidades Públicas Estaduais";3377;"Departamento de Estradas de Rodagens em Extinção";28;"Encargos Especiais";846;"Outros Encargos Especiais";4;99600;0;99600;0;0;0;0;0;0;99600
"15101";1;2025;"valr_marco";"SEGAD";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4208;"Manutenção de Serviços de Transportes da SEGAD";4;"Administração";122;"Administração Geral";4;120000;0;0;0;0;0;0;0;0;0
"18604";2;2025;"valr_marco";"FEMA ";"2759";"Recursos Vinculados a Fundos - EA";0;"Código Padrão";82;"Gestão Ambiental e Promoção do Desenvolvimento Sustentável";2308;"Gestão do Fundo Estadual do Meio Ambiente";18;"Gestão Ambiental";541;"Preservação e Conservação Ambiental";4;0;0;200000;0;0;0;0;0;0;200000
"27101";2;2025;"valr_marco";"SEPI";"2706";"Transferência Especial da União - EA";3110;"Emendas Parlamentares Individuais - União";87;"Gestão das Politicas de Etnodesenvolvimento";2299;"Promoção da Identidade Étnica e Patrimônio Sócio-Cultural dos Povos Indígenas";13;"Cultura";423;"Assistência aos Povos Indígenas";4;0;0;232101,17;0;0;0;0;0;0;232101,17
"19103";7;2025;"valr_marco";"PMRR";"1700";"Outras Transferências de Convênios ou Instrumentos Congêneres da União";3110;"Emendas Parlamentares Individuais - União";37;"Segurança e Defesa do Cidadão";2049;"Policiamento Preventivo";6;"Segurança Pública";181;"Policiamento";4;0;0;0;0;0;0;0;0;0;0
"18502";2;2025;"valr_marco";"DESENVOLVE/RR ";"1501";"Outros Recursos não Vinculados";150;"Recursos Próprio da Entidade - UOS";72;"Desenvolvimento dos Setores Produtivos";2300;"Fomento ao Desenvolvimento Sustentável dos Setores Produtivos";23;"Comércio e Serviço";694;"Serviços Financeiros";5;625380;0;625380;0;0;0;0;0;0;625380
"18303";1;2025;"valr_marco";"IATER-RR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4472;"Administração de Recursos Humanos do IATER";20;"Agricultura";122;"Administração Geral";1;9555067;9225000;9555067;9225000;2253289,18;2080172,15;0;0;0;330067
"22102";1;2025;"valr_marco";"OE";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";61;"Operações Especiais";2074;"Transferência de Recursos a Municípios em Situação de Emergência ou Calamidade";4;"Administração";845;"Outras Transferências";3;1000;0;1000;0;0;0;0;0;0;1000
"12601";1;2025;"valr_marco";"FUNDEJURR";"1759";"Recursos Vinculados a Fundos";0;"Código Padrão";3;"Prestação Jurisdicional da Justiça Estadual";2456;"Desenvolvimento das Atividades de Fiscalização, Auditoria e Correição";2;"Judiciária";125;"Normatização e Fiscalização";3;200000;71978,07;200000;71978,07;21384,19;21384,19;0;0;0;128021,93
"34101";2;2025;"valr_marco";"SECULT";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";72;"Desenvolvimento dos Setores Produtivos";2393;"Implementação do Programa de Desenvolvimento do Turismo em Roraima - PRODETUR/RR";4;"Administração";695;"Turismo";3;100001;40000;100001;0;0;0;0;0;0;60001
"23604";3;2025;"valr_marco";"FET/RR";"2500";"Recursos não Vinculados de Impostos - EA";0;"Código Padrão";54;"Mais Emprego";2487;"Fortalecimento da Política do Trabalho, Emprego e Renda";11;"Trabalho";331;"Proteção e Benefícios ao Trabalhador";3;0;0;0;0;0;0;0;0;0;0
"26602";3;2025;"valr_marco";"FUNDECON";"1759";"Recursos Vinculados a Fundos";0;"Código Padrão";62;"Proteção e Segurança ao Consumidor";2462;"Operacionalização do Fundo Estadual de Defesa do Consumidor";14;"Direitos à Cidadania";422;"Direitos Individuais, Coletivos e Difusos";3;260574;0;260574;0;0;0;0;0;0;260574
"34101";3;2025;"valr_marco";"SECULT";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";31;"Proteção, Produção e Difusão Cultural";2427;"Proteção do Patrimônio Cultural";13;"Cultura";392;"Difusão Cultural";3;283729;0;283729;0;0;0;0;0;0;283729
"22301";1;2025;"valr_marco";"JUCERR";"2500";"Recursos não Vinculados de Impostos - EA";0;"Código Padrão";63;"Registro Mercantil e Integração";2248;"Serviços de Registros Mercantis";23;"Comércio e Serviço";691;"Promoção Comercial";3;0;0;0;0;0;0;0;0;0;0
"17601";6;2025;"valr_marco";"FUNDEB";"1540";"Transferências do FUNDEB - Impostos e Transferências de Impostos";0;"Código Padrão";80;"Desenvolvimento da Educação Básica";2319;"Manutenção e Fortalecimento do Ensino Fundamental - MDE 30%";12;"Educação";361;"Ensino Fundamental";3;9920000;0;9920000;0;0;0;0;0;0;9920000
"26101";7;2025;"valr_marco";"SEJUC";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";36;"Gestão do Sistema Penitenciário";2376;"Reforma de Unidades Prisionais";14;"Direitos à Cidadania";421;"Custódia e Reintegração Social";3;100000;0;100000;0;0;0;0;0;0;100000
"22102";1;2025;"valr_marco";"OE";"1750";"Recursos da Contribuição de Intervenção no Domínio Econômico - CIDE";0;"Código Padrão";61;"Operações Especiais";2114;"Contribuição para a Formação do Patrimônio do Servidor Público - PASEP";28;"Encargos Especiais";845;"Outras Transferências";3;40452;40452;40452;40452;14125,45;14125,45;0;0;0;0
"21101";4;2025;"valr_marco";"SEINF";"1700";"Outras Transferências de Convênios ou Instrumentos Congêneres da União";3140;"Emendas Parlamentares de Relator - União";48;"Transmissão, Distribuição e Comercialização de Energia Elétrica";3450;"Execução e Gestão de Projetos de Infraestrutura em Energia Elétrica";25;"Energia";752;"Energia Elétrica";4;0;4200000;4200000;4200000;0;0;0;0;0;0
"18101";2;2025;"valr_marco";"SEADI";"2700";"Outras Transferências de Convênios ou Instrumentos Congêneres da União - EA";0;"Código Padrão";34;"Abastecimento Agroalimentar ";2284;"Suporte a Comercialização da Produção Agropecuária, Extrativista, Florestal e Agroindustrial";20;"Agricultura";605;"Abastecimento";4;0;0;0;0;0;0;0;0;0;0
"13103";1;2025;"valr_marco";"CASA MILITAR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";60;"Operacionalização da Representação Civil e Política do Governo Estadual";2156;"Segurança de Autoridades";4;"Administração";181;"Policiamento";4;1195000;0;1195000;0;0;0;0;0;0;1195000
"19101";1;2025;"valr_marco";"SESP";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4155;"Manutenção e Conservação de Bens Imóveis da SESP";6;"Segurança Pública";122;"Administração Geral";4;50000;0;50000;0;0;0;0;0;0;50000
"13104";1;2025;"valr_marco";"SECOM";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4505;"Ações de Informática da SECOM";4;"Administração";122;"Administração Geral";4;180000;0;180000;0;0;0;0;0;0;180000
"17301";1;2025;"valr_marco";"IERR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4373;"Manutenção de Serviços Administrativos Gerais do IERR";12;"Educação";122;"Administração Geral";4;100000;299412;300000;299412;0;0;0;0;0;588
"20601";5;2025;"valr_marco";"FUNSESAU";"1631";"Transferências do Governo Federal - Convênios e Instrumentos Congêneres Vinculados à Saúde";0;"Código Padrão";78;"Atenção Integral à Saúde";3298;"Aparelhamento de Unidades de Saúde";10;"Saúde";302;"Assistência Hospitalar e Ambulatorial";4;1908658;0;1908658;0;0;0;0;0;0;1908658
"27101";2;2025;"valr_marco";"SEPI";"2706";"Transferência Especial da União - EA";3110;"Emendas Parlamentares Individuais - União";87;"Gestão das Politicas de Etnodesenvolvimento";2237;"Articulação de Programas Sociais e Ambientais aos Povos Indígenas";14;"Direitos à Cidadania";423;"Assistência aos Povos Indígenas";4;0;0;348151,76;0;0;0;0;0;0;348151,76
"18303";1;2025;"valr_marco";"IATER-RR";"1700";"Outras Transferências de Convênios ou Instrumentos Congêneres da União";0;"Código Padrão";10;"Apoio Administrativo";4372;"Manutenção de Serviços Administrativos Gerais do IATER";20;"Agricultura";122;"Administração Geral";4;0;0;0;0;0;0;0;0;0;0
"12101";1;2025;"valr_marco";"TJ/RR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";3;"Prestação Jurisdicional da Justiça Estadual";2337;"Prestação Jurisdicional";2;"Judiciária";61;"Ação Judiciária";1;325981143;100942572,51;326231143;100942572,51;74261169,01;74261169,01;0;0;0;225288570,49
"30101";1;2025;"valr_marco";"SECIDADES";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";18;"Gestão do Planejamento Governamental";2450;"Cooperação Técnica e Fomento às Ações de Desenvolvimento Municipal";4;"Administração";122;"Administração Geral";3;614000;40140;614000;40140;38220;37860;0;0;0;573860
"18101";1;2025;"valr_marco";"SEADI";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";51;"Fortalecimento e Modernização da Gestão Fiscal ";2512;"Apoio aos Serviços da Loteria";4;"Administração";130;"Administração de Concessões";3;179440;0;179440;0;0;0;0;0;0;179440
"22302";3;2025;"valr_marco";"IPEM/RR";"1700";"Outras Transferências de Convênios ou Instrumentos Congêneres da União";0;"Código Padrão";62;"Proteção e Segurança ao Consumidor";2143;"Serviço de Metrologia Legal";6;"Segurança Pública";125;"Normatização e Fiscalização";3;171000;4200;171000;4200;4200;4200;0;0;0;166800
"19603";7;2025;"valr_marco";"FUNDESPOL - RR ";"1759";"Recursos Vinculados a Fundos";0;"Código Padrão";37;"Segurança e Defesa do Cidadão";2461;"Operacionalização do Fundo de Modernização, Manutenção e Desenvolvimento da Polícia Civil - FUNDESPOL - RR";6;"Segurança Pública";181;"Policiamento";3;1412850;987300,56;1412850;978817;374950,95;207386,52;0;0;0;425549,44
"18303";1;2025;"valr_marco";"IATER-RR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4572;"Ações de Informática do IATER ";20;"Agricultura";122;"Administração Geral";3;308000;190300;308000;190300;60025,48;31223,32;0;0;0;117700
"19103";7;2025;"valr_marco";"PMRR";"1700";"Outras Transferências de Convênios ou Instrumentos Congêneres da União";3110;"Emendas Parlamentares Individuais - União";37;"Segurança e Defesa do Cidadão";2049;"Policiamento Preventivo";6;"Segurança Pública";181;"Policiamento";3;0;0;0;0;0;0;0;0;0;0
"18201";2;2025;"valr_marco";"FEMARH";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";82;"Gestão Ambiental e Promoção do Desenvolvimento Sustentável";2421;"Gestão dos Recursos Hídricos";18;"Gestão Ambiental";544;"Recursos Hídricos";3;260000;0;260000;0;0;0;0;0;0;260000
"21101";4;2025;"valr_marco";"SEINF";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";75;"Infraestrutura do Sistema Viário";2228;"Manutenção de Rodovias Estaduais";26;"Transporte";782;"Transporte Rodoviário";3;6000000;26800000;26800000;26800000;19587527,33;19587527,33;0;0;0;0
"18101";2;2025;"valr_marco";"SEADI";"1700";"Outras Transferências de Convênios ou Instrumentos Congêneres da União";0;"Código Padrão";34;"Abastecimento Agroalimentar ";2284;"Suporte a Comercialização da Produção Agropecuária, Extrativista, Florestal e Agroindustrial";20;"Agricultura";605;"Abastecimento";3;168250;0;168250;0;0;0;0;0;0;168250
"17101";1;2025;"valr_marco";"SEED";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4311;"Manutenção de Serviços Administrativos Gerais da SEED";4;"Administração";122;"Administração Geral";3;0;0;0;0;0;0;0;0;0;0
"20601";5;2025;"valr_marco";"FUNSESAU";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";78;"Atenção Integral à Saúde";2179;"Fortalecimento da Atenção Primária à Saúde";10;"Saúde";301;"Atenção Básica";4;300000;0;300000;0;0;0;0;0;0;300000
"17101";6;2025;"valr_marco";"SEED";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";80;"Desenvolvimento da Educação Básica";2194;"Manutenção e Fortalecimento do Ensino Fundamental";27;"Desporto e Lazer";361;"Ensino Fundamental";4;0;0;0;0;0;0;0;0;0;0
"22101";1;2025;"valr_marco";"SEFAZ";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";51;"Fortalecimento e Modernização da Gestão Fiscal ";3538;"Programa de Modernização da Gestão Fiscal - PROFISCO";4;"Administração";129;"Administração de Receitas";4;1080;0;1080;0;0;0;0;0;0;1080
"15301";1;2025;"valr_marco";"IPER";"1802";"Recursos Vinculados ao RPPS - Taxa de Administração";0;"Código Padrão";65;"Gestão da Previdência Social do Estado de Roraima";3508;"Construção do Imóvel Sede IPER";9;"Previdência Social";122;"Administração Geral";4;5000000;1873145,96;5000000;0;0;0;0;0;0;3126854,04
"26602";3;2025;"valr_marco";"FUNDECON";"2759";"Recursos Vinculados a Fundos - EA";0;"Código Padrão";62;"Proteção e Segurança ao Consumidor";2462;"Operacionalização do Fundo Estadual de Defesa do Consumidor";14;"Direitos à Cidadania";422;"Direitos Individuais, Coletivos e Difusos";4;0;0;2680400;0;0;0;0;0;0;2680400
"12601";1;2025;"valr_marco";"FUNDEJURR";"1759";"Recursos Vinculados a Fundos";0;"Código Padrão";3;"Prestação Jurisdicional da Justiça Estadual";2458;"Aprimoramento da Segurança do Poder Judiciário";2;"Judiciária";61;"Ação Judiciária";4;4000;0;4000;0;0;0;0;0;0;4000
"18101";2;2025;"valr_marco";"SEADI";"2500";"Recursos não Vinculados de Impostos - EA";0;"Código Padrão";72;"Desenvolvimento dos Setores Produtivos";2523;"Fortalecimento ao Empreendedorismo";23;"Comércio e Serviço";691;"Promoção Comercial";4;0;20000;20000;20000;0;0;0;0;0;0
"15602";1;2025;"valr_marco";"FUNPREIPER";"1800";"Recursos Vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)";0;"Código Padrão";65;"Gestão da Previdência Social do Estado de Roraima";2385;"Gestão do Fundo Previdenciário da Previdência Social ao Servidor Contribuinte do Estado de Roraima";9;"Previdência Social";272;"Previdência do Regime Estatutário";9;143636512;0;143636512;0;0;0;0;0;0;143636512
"25101";1;2025;"valr_marco";"MPE";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";4;"Defesa da Ordem Jurídica e dos Interesses Sociais e Individuais Indisponíveis";2182;"Garantia dos Direitos Difusos e Coletivos";3;"Essencial à Justiça";91;"Defesa da Ordem Jurídica";1;122379059;102506634,3;122379059;102506634,3;25193697,32;23285922,23;0;0;0;19872424,7
"13102";1;2025;"valr_marco";"VICE";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4304;" Manutenção de Serviços Administrativos Gerais da Vice Governadoria";4;"Administração";122;"Administração Geral";3;357000;55567,76;357000;55567,76;4252,5;3048,5;0;0;0;301432,24
"18301";1;2025;"valr_marco";"ITERAIMA";"1501";"Outros Recursos não Vinculados";150;"Recursos Próprio da Entidade - UOS";10;"Apoio Administrativo";4313;"Manutenção de Serviços Administrativos Gerais do ITERAIMA";21;"Organização Agrária";122;"Administração Geral";3;288292;180292;288292;180292;25475,6;25475,6;0;0;0;108000
"23601";3;2025;"valr_marco";"FEAS";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";83;"Proteção Social Básica";2475;"Apoio a Gestão do Programa Benefício de Prestação Continuada - BPC";8;"Assistência Social";244;"Assistência Comunitária";3;10000;0;10000;0;0;0;0;0;0;10000
"23101";3;2025;"valr_marco";"SETRABES";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";85;"Desenvolvimento Social";3551;"Fortalecimento do Sistema de Segurança Alimentar e Nutricional de Roraima";8;"Assistência Social";306;"Alimentação e Nutrição";3;29000;4800;29000;4800;4800;4800;0;0;0;24200
"18101";2;2025;"valr_marco";"SEADI";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";72;"Desenvolvimento dos Setores Produtivos";2273;"Promoção e Desenvolvimento dos Setores de Comércio e Serviços";23;"Comércio e Serviço";691;"Promoção Comercial";3;138862;588;138862;588;588;0;0;0;0;138274
"18202";8;2025;"valr_marco";"FAPERR";"1703";"Outras Transferências de Convênios ou Instrumentos Congêneres de outras Entidades";0;"Código Padrão";84;"Ciência, Tecnologia, Pesquisa e Desenvolvimento";3565;"Fomento a Programas de Empreendimentos Inovadores, Tecnológicos e Científicos. ";19;"Ciência e Tecnologia";573;"Difusão do Conhecimento Científico e Tecnológico";3;100040;0;100040;0;0;0;0;0;0;100040
"01601";1;2025;"valr_marco";"FUNESPLE";"1759";"Recursos Vinculados a Fundos";0;"Código Padrão";1;"Atuação do Poder Legislativo";2318;"Operacionalização do Fundo Especial do Poder Legislativo - FUNESPLE";1;"Legislativa";31;"Ação Legislativa";3;382000;10000;382000;10000;0;0;0;0;0;372000
